id,api_id,artist_name,artist_bio,followers
105,228329,Dream Junkies,"Dream Junkies was a California-based Christian rap trio consisting of Ruslan & Beleaf (formerly of theBREAX) and John Givez. Similar to other CHH groups at the time, the Junkies were a collective formed out of Ruslan’s independent media company, Kings Dream Ent. The group released their debut record Dream Junkies: NREM Edition March 18, 2014 for free on their website at the time similar to a mixtape. A couple years later, their first official release Good Religion went out on all media platforms on March 4.Unfortunately, the Junkies were short lived as in 2017, Givez had decided sign with Interscope Records and later that year Beleaf would decide to retire from the rap scene to focus on his family. As Dream Junkies was ending, Ruslan was still making his solo music, recruited a couple artists for a couple projects on Kings Dream, and then developed his own YouTube channel becoming one of the more prominent Christian content creators on the platform.",19
106,4452787,uh i dont fucking know XD,?,0
107,3411313,YTB Fatt,"YTB Fatt is a rapper hailing from the Arkansas-Memphis border. He first ventured into music in 2019 and eventually gained traction when he released the song “In My City” in 2020.In 2022, he caught the attention of Memphis rapper Moneybagg Yo which led to YTB Fatt being signed to his label Bread Gang Ent. Their chemistry together is shown on their 2023 songs “Shot Off Gumbo” and “Rock Out.""",12
108,1411048,Barbie,?,41
109,1819,B.G.,"Christopher Noel Dorsey, known professionally as B.G. (short for “Baby Gangsta”), was born on September 3, 1980, in New Orleans, Louisiana. He rose to fame as a member of the Hot Boys, a hip-hop group formed under Cash Money Records in the late 1990s, alongside Lil Wayne, Juvenile, and Turk. The group gained national attention with hits like “I Need a Hot Girl” and “We on Fire.”As a solo artist, B.G. released several successful albums, including 1999’s Chopper City in the Ghetto, which featured the hit single “Bling Bling,” a term that became a cultural phenomenon:I came up with ‘Bling Bling’ just talking how we talk in New Orleans. Next thing you know, it’s in the dictionary.In 2012, B.G. was sentenced to 14 years in federal prison for gun possession and witness tampering. He was released in September 2023 after serving over a decade behind bars. Following his release, he reconnected with his Hot Boys collaborators and resumed his music career:It’s a blessing to be back. I’ve got a story to tell, and I’m ready to pick up where I left off.",42
110,35250,UB40,"UB40 are an English reggae and pop band, formed in December 1978 in Birmingham. The band has had more than 50 singles in the UK Singles Chart. They have been nominated for the Grammy Award for Best Reggae Album four times, and in 1984 were nominated for the Brit Award for Best British Group. UB40 have sold over 70 million records. The ethnic make-up of the band’s original line-up was diverse, with musicians of English, Irish, Jamaican, Scottish and Yemeni parentage.Their hit singles include their debut “Food for Thought”, “Red Red Wine” and “Can’t Help Falling in Love”. Both of these also topped the UK Singles Chart, as did the band’s version of “I Got You Babe”. Their two most successful albums, Labour of Love (1983) and Promises and Lies (1993), reached number one on the UK Albums Chart.On January 24, 2008, it was announced that Ali Campbell would be leaving the group after 30 years. It was reported by some Birmingham newspapers on 13 March 2008, that Maxi Priest would be the new lead singer of UB40 and had recorded a cover of Bob Marley’s “I Shot the Sheriff” with the band.",27
111,2396914,Haycci,NOT WHAT YOU NEED.,3
112,383648,James Reid,"James Reid is a Filipino-Australian actor/musicianwho emerged to stardom in the Philippines after winning Pinoy Big Brother: Teen Clash 2010.Since then, he has starred in movies (Talk Back and You’re Dead, Para sa Hopeless Romantic, This Time, etc.) and TV shows (Good Vibes, On the Wings of Love, Till I Met You). He was also in a highly-publicized relationship with fellow actress and musician Nadine Lustre until their split in 2020, though the two still remain close friends and working partners.He has released three albums  (James Reid, Reid Alert, and Palm Dreams) and a collaborative EP with fellow Big Brother star, Bret Jackson (We Are Whatever).In late 2018, he formed music label Careless Music Manila (CMM) with Bret Jackson and Vic Del Rosario. The label aims to further the OPM industry and welcome artists from abroad and from the Philippines.In 2019, Reid announced his departure from Viva Entertainment, stating he needed a change and a break; his former partner Nadine Lustre stated that she would stay in the agency as she is a veteran in the agency and has no ill feelings towards the company when asked if she would follow James out of Viva. However, later, Lustrewould try to also leave Viva.",15
113,1810,Jesse McCartney,"With the release of Jesse McCartney’s new single “Better With You” — his first new music since his well-received 2014 album ‘In Technicolor’ — it’s worth noting that the New York-born singer, songwriter, producer, and actor has had the kind of career that most young artists aspire to. With multiple platinum-selling tracks and a songwriting credit on Leona Lewis’s “Bleeding Love” under his belt, McCartney is ready to introduce his fans to who he is today.His fans have been waiting almost four years since ‘In Technicolor,’ one of Spin Magazine’s Top Pop Albums of 2014. “It was a transitional time where I just let myself have some space from my career and get some perspective on life, something I really hadn’t had the freedom to do since I was 10. Then, a friend invited me to come to Nashville to do a songwriting camp for other artists,” McCartney recollects. “It triggered a huge surge in creative energy that led me to put this project and team together.” Now that he’s moving, McCartney has no intention of slowing down. He plans to release more music throughout 2018 and bring his dedicated fans along for the ride.The deliberate attention McCartney pays to his craft is evident in the new songs he is gearing up to release this year, including “Better With You,” which he co-wrote with Brandyn Burnette, Molly Moore, and producer Rob Knox (Justin Timberlake, Rihanna). The acoustic-guitar-driven pop song is more sonically organic than the stylized, ’80s-inspired songs on In Technicolor and McCartney has re-vamped his visuals with art direction by Dewey Saunders (Anderson .Paak, Bridgit Mendler). “It feels fresh to me,” McCartney says. “This is a really strange time,” he says. “Things are contentious. I think a song about finding a safe place with a partner is an uplifting message.”",48
114,360429,Janis Martin,?,0
115,223,Common,"Lonnie Rashid Lynn, Jr. (born March 13, 1972), better known by his stage name Common (previously Common Sense), is a Grammy and Oscar-winning rapper and actor from Chicago, Illinois. Common’s inspired mix of poetic flow and hip-hop soul has helped him earn his status as one of the most respected rappers in the game.After being a ball boy for his hometown Chicago Bulls as a teen and attending Florida A&M University for business administration, Common Sense kicked in and he left school to become a rapper. He gained national attention after being featured in the Unsigned Hype column of The Source magazine in 1991. He released his debut album Can I Borrow a Dollar? through Relativity Records in 1992, followed by his breakthrough second album Resurrection in 1994, which features his hip-hop classic single “I Used To Love H.E.R.”As his career began to take off, he was sued by the music group Common Sense over the name, leading Common to drop the “Sense” and allude to the change in the title of his third album, One Day It’ll All Make Sense (1997). He has released several critically acclaimed albums, including Like Water For Chocolate (2000), which features his J Dilla-produced hit single “The Light”, and Be (2005), which was released under fellow Chicago musician Kanye West’s G.O.O.D. Music imprint. He also joined musicians Karriem Riggins and Robert Glasper to form the group August Greene, and the trio released their self-titled album in 2018.Common has appeared in several television shows and movies, including American Gangster, Selma, Suicide Squad, The Mindy Project, The Simpsons, The Wiz Live!, and The Chi among others. Common and John Legend won both an Academy Award and a Golden Globe in the Best Original Song category for their song “Glory” from Selma. Common also won Grammy Awards for his collaborations with Erykah Badu (“Love of My Life”) and Kanye West (“Southside”) in the categories of Best R&B Song (2003) and Best Rap Performance by a Duo or Group (2008), respectively.",3046
116,1306804,Barbie Sailers,?,0
117,15445,The Script,"The Script is an Irish pop-rock band based in Dublin, Ireland. The band currently consists of lead singer Danny O'Donoghue and drummer Glen Power. Their music is fashioned from the emotional detritus of their hard lives raised by a love of pop, rock, hip hop and soul.Danny explains them the best, sayingYou know what The Script is? It’s the journey from a feeling of devastation in the pit of my stomach, for me to be able to think about that, put it into words, to be able to sing it, a band to play it, for you to hear it, to go to your brain, to understand it and for you to replicate that same feeling. It’s such an amazing thing. You couldn’t work it out with a calculator. But that’s what we try and do.On April 14, 2023, guitarist and founding member, Mark Sheehan passed away following a brief illness.",196
118,65306,Barbra Streisand,"Barbra Streisand is an Oscar-winning, Tony-winning, Emmy-winning, Golden Globe-winning Broadway legend, film star, movie director, and one of the biggest-selling recording artists of all time  - a staggering amount of accomplishments for someone whose mother insisted she not to go into show business.By the time she was sixteen, she’d graduated high school and was living on her own in Manhattan. After winning a talent contest at a gay bar on West 9th Street, Streisand’s ‘spellbinding’ voice quickly became popular at New York clubs and in Broadway shows. After appearances on a number of popular television shows including The Tonight Show, Streisand signed with Columbia Records and released several top 10 albums in the 1960s, scoring two US top 40 hits with “People” and “Second Hand Rose”.Her success as a recording artist continued through the 1970s with several more gold/platinum-certified albums and four US chart-toppers: “You Don’t Bring Me Flowers”, “No More Tears”, the Oscar-winning “The Way We Were”,  and the Academy Award-winning “Evergreen (Love Theme from A Star Is Born)”. The 1980s would begin with Streisand’s biggest-selling release of her career Guilty, a collaborative effort with BeeGees member Barry Gibb. It topped albums charts in several countries, as did its lead single “Woman In Love”.For the rest of the 80s and into the 90s, Streisand continued adding to her already diverse collection of releases including pop songs, Broadway standards, and successful films like Yentl, The Prince of Tides and The Mirror Has Two Faces – the latter featuring the 1996 duet “I Finally Found Someone” with Bryan Adams that remains her last top 10 US hit (and appearance on the Hot 100).Despite their lack of mainstream hits, Streisand has had continued success on albums charts in the 2000s with three more chart-toppers. At over 60 million albums sold in the US, she remains one of the biggest-selling recording artists of all time. Streisand also continues to sell out concert halls with her performances, receive various awards for her contributions to music and film, and be recognized for her support of various social and humanitarian causes.",37
119,1237094,Juice WRLD,"Often considered one of the greatest freestylers of all time, Jarad Anthony Higgins (December 2, 1998 – December 8, 2019), popularly known as Juice WRLD, briefly Juice, and originally JuiceTheKidd (stylized as JuiceTheKidd), was an American rapper from Calumet Park, Illinois, a suburb of Chicago. Throughout his career, Juice WRLD has received over 125 platinum certificates from the RIAA.Juice spent most of his childhood growing up in a single-parent home with his mother, Carmella Wallace (who would soon take over his estate after his death), and his brother due to his parents divorcing when he was just three years old. He described his father as “jump[ing] in and out” in a 2018 interview:My mom she been in my life the whole time. My dad would jump in and out every now and there. That’s pretty much how that went. My mom was pretty much been like single-parent type shit, you know?This is also around the time when Juice found his love for music, learning how to play the piano when he was just four years old, and later started taking piano lessons. He then went on to learn the guitar, drums, and trumpet.Juice’s mother was also very religious and sensitive about the type of music he could listen to, not allowing rap but other genres like pop and rock; however, Juice began listening to rap at his cousins' homes.By the time Juice was in his early teens, he had already started drinking lean, taking heavy pills, and smoking weed. In a 2018 interview with No Jumper, he stated that music had a role in this to some extent:It was something I was into early, lowkey, due to music. So like, six, seventh grade, I was hoopin', playin' baseball, I was good at both at the time, but I was also like, freestylin'. I was really into music. Like, I used to damn near worship this shit. Like, I was into music so much. So my family puttin' me on all this different music, Future, Gucci, [and] all these niggas talking about drugs, bro. Like, when I heard Future, the first song I ever heard by Future was “Ain’t No Way Around It.” The second song I ever heard by Future is “Dirty Sprite,” off the first Dirty Sprite mixtape, and that shit had me wanting to sip lean at like eleven, twelve years old, bro.During his high school sophomore year, Juice also started taking freestyling and rap battling very seriously.Juice’s professional music career started in 2015, following the release of his debut mixtape, What Is Love?. Over the next two years, he went on to release seven EPs: JUICED UP THE EP, and The Twilight Zone in 2016, and Affliction, Heartbroken In Hollywood 9 9 9, JuiceWRLD 9 9 9, BINGEDRINKINGMUSIC, and NOTHINGS DIFFERENT﹤/3 throughout 2017.Up until Affliction—released under Juice—projects were being released under the alias JuiceTheKidd and he’d officially rebrand as Juice WRLD in April 2017. In a May 2018 interview with Mass Appeal, Juice WRLD explained how he came up with his stage name:I had the haircut, like, the “Juice” cut Tupac had in the movie, Juice.In another 2018 interview, this time with BigBoyTV in August, Juice WRLD elaborated:Part of the reason why I kept “Juice” in my name wasn’t only for Tupac. It was for three rappers, actually: Tupac, Soulja Boy [because he] had an old mixtape called Juice, and MC Juice.In that same August 2018 BigBoyTV interview, Juice WRLD expanded on the shortening of “world“ to “WRLD“ and its significance:That was like a social media handle, and they wouldn’t let me spell the “world“ right. Eventually, it kinda got some meaning behind it. I was just thinking about it one day, and I kinda just said, “My music is kind of an illustration of what my world is and what goes on in my world.“Juice gained major popularity following the release of his two 2017 smash hits “All Girls Are the Same” and “Lucid Dreams,” both of which garnered even more attraction when the Lyrical Lemonade video director, Cole Bennett, would make music videos for both tracks in early 2018, one for “All Girls Are the Same” and one for “Lucid Dreams.”These two tracks would lead to him getting signed by Internet Money Records and then subsequently signed to Interscope Records on March 13, 2018. When asked in a 2018 interview with No Jumper who his Chicago inspirations were, he stated that his favorite artist was Chief Keef and his favorite album was 2008’s 808s & Heartbreak by Kanye West:I really, really like, okay, it’s weird. Chief Keef is my favorite rapper, but 808s & Heartbreak [by Kanye West] is my favorite album, like, ever. So, like, it’s weird. it’s kinda a lil' bit of both I took, you know, I took influence from both of ‘em.Juice WRLD’s debut studio album, Goodbye & Good Riddance, was released on May 23, 2018. The album was supported by five singles, with the biggest one being 2017’s “Lucid Dreams” (peaking at #2), which originally dropped on his 2017 EP JuiceWRLD 9 9 9. Additionally, four other tracks off the album—namely “Lean wit Me,” “Wasted"" featuring Lil Uzi Vert, “Armed and Dangerous,” and “All Girls Are the Same“—peaked at #68, #67, #44, and #41, respectively.The album was soon followed by October 2018’s Future-collaborative mixtape, Future & Juice WRLD Present… WRLD ON DRUGS, more commonly known as WRLD ON DRUGS. The album saw four Billboard Hot 100 charting tracks, including “Make it Back“ (#92), “Jet Lag“ (#72), “Astronauts“ (#82), and the highest charter at #26, “Fine China.“Juice WRLD’s sophomore studio album, Death Race for Love, was released on March 8, 2019. It became his first project to peak at #1 on the Billboard 200 chart, selling 165,000 equivalent album units within the first week. It featured only two previously-released tracks: “Robbery"" and “Hear Me Calling.” Death Race for Love saw six tracks placed on the Billboard Hot 100.Juice was set to release his highly-anticipated unreleased album, The Outsiders, in early December, and it would serve as his third studio album; however, this would not happen, as Juice WRLD’s life would tragically come to an end on December 8, 2019, when he suffered a seizure at the Midway International Airport in Chicago. He was pronounced dead at approximately 3:15 a.m. at the Advocate Christ Medical Center in Oak Lawn. On January 17, 2020, Juice’s vocals would find their place on Eminem’s track “Godzilla.” Eminem was also one of Juice WRLD’s lifelong idols. A month later, on February 28, 2020, Juice WRLD would feature on G Herbo’s track “PTSD.” The next month, Juice WRLD appeared on the remix of YNW Melly’s 2019 track “Suicidal.” That following month, Juice WRLD’s label dropped two singles: “Righteous“ and “No Me Ame,“ the latter of which was a collaboration between Rvssian and Anuel AA. The next month, Juice WRLD’s vocals were featured on Polo G’s track “Flex.“ His label followed up later that month with his Trippie Redd-assisted track “Tell Me U Luv Me.“ In early July 2020, Juice WRLD’s label began hinting at his first posthumous album and dropped two more promotional singles within two days: “Life’s a Mess“—which featured past collaborator Halsey—and “Come & Go.“All of these posthumous tracks found their positioning on his 21-track album, Legends Never Die, which was released on July 10, 2020, over seven months after his passing. The album debuted at #1 on the Billboard 200 albums chart, selling nearly 500,000 album-equivalent units in its first week. Legends Never Die would mark the largest posthumous album debut to date. Additionally, Juice WRLD joined The Beatles and Drake to become the third artist with five tracks in the Top 10. At the same time, “Come & Go” peaked at #2, “Wishing Well“ at #5, “Conversations“ at #7, “Life’s A Mess” at #9, and “Hate The Other Side“ with Marshmello, The Kid LAROI, and Polo G at #10.Just under four weeks after the release of Legends Never Die, Juice WRLD’s long-time dream of collaborating with R&B singer The Weeknd came true with their track “Smile,” which was released on August 7, 2020.On December 2, 2020, the day that would mark Juice WRLD’s 22nd birthday, his label surprise-dropped the ​benny blanco-assisted “Real Shit,“ which would mark the pair’s fourth officially released collaboration. The label followed six days later, on December 8, 2020—the first anniversary of Juice WRLD’s passing—for another joint track with The Kid LAROI titled “Reminds Me Of You.“Juice WRLD’s label, Grade A Productions, continued Juice WRLD’s legacy in 2021 with the Young Thug-assisted track “Bad Boy,“ which was released on January 15, 2021. Additionally, the song’s music video marked the final collaboration between Cole Bennett and Juice WRLD. A week later, Juice WRLD found himself featured on DJ Scheme’s track “Buck 50.“On March 5, 2021, Juice WRLD, Clever, and Post Malone released their collaborative track “Life’s a Mess II,“ which served as the follow-up to “Life’s a Mess.“On May 28, 2021—the birthday of Juice WRLD’s fiancée, Ally Lotti—his label surprise-dropped an anniversary edition of his 2018 album Goodbye & Good Riddance, releasing two new songs: “734"" and “Lucid Dreams (Remix),” the remix to “Lucid Dreams.“ A month later, on June 11, 2021, Juice WRLD found two more features on the tracks: “Can’t Leave You Alone” by Maroon 5 and “Antisocial"" by Migos.On July 8, 2021, Juice WRLD’s label released the album trailer to his unreleased album The Party Never Ends on YouTube, also sharing the pre-save link and promotional cover art.On October 26, 2021, Lil Bibby announced the release of “Already Dead,“ which served as a promotional single for his upcoming December 2021 album, Fighting Demons. The album was later announced by Juice WRLD’s label on November 11, 2021, and was released on December 10, 2021, with The Party Never Ends being postponed.On December 11, 2021, Lil Bibby subtly hinted that The Party Never Ends would soon be released sometime in June 2022:Double Platinum, We’re Partying in June 🎉🎉🎉Five days later, on December 16, 2021, a documentary film of the rapper titled Juice WRLD: Into The Abyss would be released exclusively to the HBO Max series, Music Box, which spoke on the daily life of Juice WRLD, specifically him partaking in drug abuse, his long-lasting legacy, and some inspirational quotes to his fans.In a leaked March 2022 DM, Lil Bibby threatened to postpone The Party Never Ends again due to Juice’s music being leaked:These leaks is getting out of handI hope all the fans are happy, the party never ends might be cancelled if all this shit leaksA month later, Bibby would postpone the album due to all the leaks, stating in a now-deleted post:No party this year ✌🏽 Fuck the hackers 😡Late 2022 saw three Juice WRLD singles: “Bye Bye” on October 14, “In My Head” on October 28, and “Face 2 Face” on December 15.On February 4, 2023, Bibby took to Instagram to announce that The Party Never Ends would be Juice WRLD’s final album:The Last Juice WRLD Album is in the works… We want this album to feel like a Celebration/Party! Let’s celebrate the life of Juice 🙏🏽🎈🕊️ No more mourning, I want everyone that Juice loved while he was here to help celebrate, especially his fans who he loved! You guys have been the best fans an artist can have (Minus the death threats to Bibby) 😂🙏🏽❤️. I’m not gonna complain but i’ll jus say this is not easy. We miss you, We love you 999 til the world ends 🧃🌍On October 30, 2023, Lil Bibby would come on Instagram to announce Juice WRLD Day 2023’s official trailer, with the caption hinting at the album’s release:The Party Starts Soon!!! 🎉 @999.clubOn December 15, 2023, Peter Jideonwo, Juice WRLD’s ex-manager, went live on Instagram to announce that the album has been submitted and is going into vinyl.A day later, on December 16, 2023, the third annual Juice WRLD Day was held at Chicago’s United Center. That same day, the Eminem-assisted “Lace It” was released as the album’s lead single. In an Instagram post, Bibby stated:200 phone calls to get this song to y’all!! Hope you appreciate it cuz I hate talking that much… The Party Never Ends coming soon!! Big Thank you to Eminem and Benny on this one!! Let the Party Start!! 🎊🎉🎈Starting off 2024, Juice WRLD found himself featured on Ski Mask the Slump God’s track “Wake Up!,” which was released as track ten of his album 11th Dimension.On September 9, 2024, The Pre-Party, the build-up to The Party Never Ends, was released. On October 14, 2024, The Pre-Party (Extended) was released, being the extended version of The Pre-Party, adding two more tracks to the EP.On November 28, 2024, the album’s official tracklist, cover art, and release date were announced, with the album set to be released the next day. The tracklist would be met with backlash, with fans being disappointed with it after the three-year wait. The cover art also faced backlash, being seen as a worse version of the cover art of Kanye’s 2007 album Graduation, and fans preferred the promotional cover art.After three years of being first announced, the highly-anticipated The Party Never Ends would be released on November 29, 2024. The entire album was heavily criticized, with fans stating that it was a poor cash grab, suffering from poor audio mixing, stems, and subpar song intros and outros, among other issues.A day later, “Empty Out Your Pockets” would be released and added to the album, as well as Juice being featured in Fortnite’s The Finale event.A deluxe version of the album was later teased to be released after Pete stated that if the album peaked at #1, it would follow.The album did not peak at #1, though, and a voting website where fans can pick ten songs to appear on the deluxe was announced by him.It was speculated that the deluxe version would’ve dropped on January 24, 2025, but the deluxe never ended up dropping, with Pete keeping his silence.As a result of this, fans rioted, and soon an Instagram Live was held with the famous Juice WRLD leaker, Googly (@vaultofjuice), with him previewing over forty unreleased songs on March 19, 2025.After months of silence, on April 8, 2025, Pete would ask in an Instagram The Party Never Ends fan page which song fans would like to see appear on the deluxe version of Legends Never Die, with them concluding the original version of “All Life Long.”On May 23, 2025, XXXTENTACION’s estate would announce the release date of the posthumous Juice and XXX remix of XXX’s 2018 hit “​​whoa (mind in awe)” though it was leaked late last year, on September 3, 2024. On May 30, 2025, the song would be officially released on streaming platforms, though several fans showed disapproval before the release in Discord servers.Two months later, on July 7, 2025, it was reported that two additional songs would be released as part of the fifth anniversary of Legends Never Die, with the original version of “All Life Long” being confirmed prior and speculation of “Insecurities (Electric Chair)” and “Extra*.”Two days later, many media outlets would announce the release of the album, such as Kurrco in a tweet alongside merchandise for the album. That same day, Juice’s team would announce the album’s release for the upcoming Friday on his Instagram, which was July 11, with the caption:5 years of Legends Never Die. Pre-Order the Anniversary album this Friday. More fan surprises coming soon! #LLJW.The album would be released on July 11, 2025, with “In My Head” and “Face 2 Face” (released a few years prior) being the two additional tracks, leaving the added tracks to be the original version of “All Life Long” and those two.",7849
120,367438,Michael Crawford,?,2
121,349494,Harold Arlen,?,2
122,11636,South Park,"Despite being on the air for over two decades, South Park still remains a show that is not only funny but features razor-sharp satire that continues to make the show fresh and relevant.First premiered on August 13, 1997, the show was created by Colorado natives Trey Parker and Matt Stone. Parker and Stone met while attending the University of Colorado in a film class and began to bond over their love of Monty Python. The two created a short called The Spirit of Christmas, which featured prototypes of what would be the South Park characters, and began of the internet’s earliest viral videos and started to pass around to different television production companies. Parker and Stone were asked by Fox executive Brian Graden to created a Christmas card he can send to his friends and this would developed into Jesus vs. SantaThe two shorts, along with the pilot, were all made using paper cutouts and stop motion. When the show was picked up, computer animation was added to the mix.Incredibly, each episode is typically produced in under a week. This allows the writers to touch on current issues in a way that had previously been impossible, save for talk shows and the like. The quick turnaround time has propelled the series into one of the most controversial shows on television, the series has poked fun at everything from major religions (including Scientology) to school shootings.Isaac Hayes, former voice actor of the beloved “Chef” character, parted ways from the franchise after one of the most controversial episodes, “Trapped in the Closet”, aired on November 16, 2005. Tom Cruise even threatened South Park with a lawsuit. The episode spurred many reactions from A-list celebrities, but the fallout with Isaac Hayes proved to be much more relevant. He released a statement to the press, stating:There is a place in this world for satire, but there is a time when satire ends and intolerance and bigotry towards religious beliefs of others begins,This particular scene shows one such instance Hayes is presumably speaking of.https://youtu.be/fQZNzw4HSOM",53
123,205617,Genius Editors,"A Genius Editor is a contributor who has proven that they can consistently contribute high quality annotations, song bios, album bios and artist bios. It’s also important that they exercise sound judgment when accepting or rejecting annotations, suggestions, comments, and Q+A. Each annotation an editor creates, edits, or accepts, should add knowledge to the referent and should be written with style, without errors in formatting, grammar, spelling, or punctuation.Editors are leaders on the site, setting a high bar for quality through annotations and interactions with other community members. This includes providing feedback to other contributors, participating in forum discussions in a mature and constructive manner, helping mentor new users, and encouraging great content.— Genius: What is an Editor?",41
124,1402058,John Lankston,?,0
125,2045852,Walter Matthau,?,0
126,1138,The Beach Boys,"The Beach Boys are one of the world’s best-selling bands of all time and the first American pop band to reach the 50-year milestone. Their vocal harmonies are among the most unmistakable and enduring of the rock and roll era.Formed in 1961 in Hawthorne, California, by Brian Wilson, his two brothers Carl and Dennis, their cousin Mike Love, and classmate Al Jardine, the group’s first single “Surfin'” got them signed to Capitol Records and they quickly became one of the most popular and successful artists of the surf music craze of the 1960s. From 1962 to 1966, The Beach Boys scored over twenty top 40 hits in the US including the chart-toppers “I Get Around”, “Help Me Rhonda” & “Good Vibrations” along with the top 5’s “Surfin USA”, “Fun, Fun, Fun”, “California Girls”, “Barbara Ann” & “Sloop John B”. Several of the band’s singles also found top 40 success in Canada, Australia, Sweden and the UK. In December 1964, de facto leader Brian Wilson suffered a mental breakdown due to the stress of writing, producing & touring combined with substance abuse issues, causing him to step down and stop traveling with the band on tour.Inspired by producer Phil Spector and The Beatles' Rubber Soul, Brian focused on studio work, determined to keep the group relevant as the surf music scene was fading with their 1966 album Pet Sounds. Despite tension between members in the studio about this new direction, lack of faith from the record label, mixed reviews, and comparatively lukewarm reception initially in the US, the album still found massive success in the UK and earned accolades from fellow artists including The Beatles, who acknowledged that the album was their inspiration to further push the boundaries of pop music with their landmark album Sgt. Pepper’s Lonely Hearts Club Band. Eventually Pet Sounds would be acknowledged as one of the greatest albums ever recorded by several media outlets like The Times, Mojo Magazine, The Guardian, VH1, BBC and Rolling Stone.Brian’s condition continued to deteriorate in the late 1960s, so other members contributed to songwriting through the 1970s with little chart success. Only three singles would reach the US top 20 for the entire decade, two of them being collaborative efforts with popular acts of the time. However, the band soldiered on as a lucrative touring act.The 1980s were also a rough time for The Beach Boys with Brian’s psychiatrist discouraging him to have contact with other members, and Dennis' death in 1983 while swimming intoxicated. Their two biggest hits between 1980 and 1987 came from simply following popular trends of the time. “The Beach Boys Medley” took advantage of the Stars On 45/Hooked On Classics phenomenon of the early 80s, and a collaborative cover of “Wipe Out” with The Fat Boys was an effort to jump on the new trend of combining rock with hip-hop that had recently been established by the top 5 success of Aerosmith & Run DMC’s reinterpretation of “Walk This Way”.It wasn’t until 1988’s Grammy-nominated “Kokomo” that The Beach Boys' rediscovered massive chart success around the world on their own merits, reaching #1 in the US, Japan and Australia and the top 10 in Canada and Germany. That same year, the band was inducted into the Rock And Roll Hall Of Fame and received a Lifetime Achievement Grammy Award. However, success was short-lived as “Still Cruisin'” peaked near the bottom of the Hot 100 the following year and became the group’s last single to chart in the US. 1992’s Summer In Paradise was derided by fans and critics, became the band’s only album to not appear on the Billboard 200, and would be their last studio effort of original material for twenty years.After Carl’s death in 1998, Brian did not seek to use the band name so Love and Jardine squabbled over the ownership of it. Love secured the right to tour as The Beach Boys, so Jardine formed various incarnations of a touring act without using The Beach Boys name. In 2012, Brian, Love and Jardine reunited, released their first new album of original material since 1992 with That’s Why God Made The Radio, and toured together for the first time since 1965 – joined by Bruce Johnston (who’d replaced Brian for touring in 1965) and David Marks (a neighborhood friend who had performed on the group’s earliest albums) to fill Carl and Dennis’s spots. Several compilations of old recordings, including live and unreleased material, have since been released regularly.",220
127,22129,Supreme Court of the United States,The Supreme Court of the United States was established pursuant to Article III of the United States Constitution in 1789 as the highest federal court in the United States.,23
128,1584313,Wstdyth,"‘Wstdyth’ (Wasted Youth) is a rapper & producer from Santa Rosa, California.",21
